season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2020.0,1630213.0,Yoeli,Childs,Yoeli Childs,PF,78.0,6'6.00'',79.0,6'7.00'',226.4,83.5,6'11.50'',106.0,8'10.00'',8.2,8.75,10.0,34.0,38.5,10.87,2.42,3.22,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1629603.0,Mamadi,Diakite,Mamadi Diakite,PF,80.5,6'8.50'',82.2,6'10.25'',222.1,87.75,7'3.75'',107.0,8'11.00'',7.83,9.0,10.25,28.0,37.0,11.95,2.71,3.16,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1629603.0,Mamadi Diakite,1997-01-21 00:00:00,Virginia,Guinea,Undrafted,Undrafted,Undrafted
2020.0,1629653.0,Devon,Dotson,Devon Dotson,PG,72.5,6'0.50'',73.7,6'1.75'',185.2,75.0,6'3.00'',95.0,7'11.00'',4.6,8.25,10.0,31.5,40.5,10.44,2.22,3.02,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1629653.0,Devon Dotson,1999-08-02 00:00:00,Kansas,USA,Undrafted,Undrafted,Undrafted
2020.0,1630220.0,Paul,Eboua,Paul Eboua,SF-PF,78.0,6'6.00'',79.5,6'7.50'',222.2,87.5,7'3.50'',108.0,9'0.00'',3.8,9.0,10.25,33.0,35.5,10.79,2.44,3.19,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1629604.0,CJ,Elleby,CJ Elleby,SG-SF,77.5,6'5.50'',78.2,6'6.25'',198.6,79.25,6'7.25'',100.5,8'4.50'',4.2,8.75,10.0,30.5,36.5,11.25,2.63,3.25,10.0,1629604.0,2.0,16.0,46.0,1610612757.0,Washington State,1629604.0,CJ Elleby,2000-06-16 00:00:00,Washington State,USA,2020,2,46
2020.0,1630235.0,Trent,Forrest,Trent Forrest,PG,75.5,6'3.50'',76.7,6'4.75'',203.0,79.5,6'7.50'',102.5,8'6.50'',5.65,9.0,9.75,28.0,34.5,11.04,2.5,3.18,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630235.0,Trent Forrest,1998-06-12 00:00:00,Florida State,USA,Undrafted,Undrafted,Undrafted
2020.0,1630182.0,Josh,Green,Josh Green,SG-SF,76.5,6'4.50'',77.5,6'5.50'',214.0,81.75,6'9.75'',101.5,8'5.50'',6.8,8.0,8.75,30.5,39.5,10.64,2.28,3.12,10.0,1630182.0,1.0,18.0,18.0,1610612742.0,Arizona,1630182.0,Josh Green,2000-11-16 00:00:00,Arizona,Australia,2020,1,18
2020.0,1630204.0,Ashton,Hagans,Ashton Hagans,PG,73.5,6'1.50'',74.5,6'2.50'',193.0,80.0,6'8.00'',99.5,8'3.50'',4.1,9.0,9.0,29.5,36.5,10.82,2.5,3.13,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630204.0,Ashton Hagans,1999-07-08 00:00:00,Kentucky,USA,Undrafted,Undrafted,Undrafted
2020.0,1630221.0,Joshua,Hall,Joshua Hall,SF,78.0,6'6.00'',79.5,6'7.50'',196.6,83.0,6'11.00'',104.5,8'8.50'',7.6,8.75,9.5,31.5,37.5,12.16,2.62,3.38,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630221.0,Josh Hall,2000-10-08 00:00:00,,USA,Undrafted,Undrafted,Undrafted
2020.0,1630223.0,Jalen,Harris,Jalen Harris,SG,74.75,6'2.75'',76.2,6'4.25'',193.4,79.0,6'7.00'',97.5,8'1.50'',4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,10.0,1630223.0,2.0,29.0,59.0,1610612761.0,Nevada-Reno,1630223.0,Jalen Harris,1998-08-14 00:00:00,Nevada,USA,2020,2,59
2020.0,1630210.0,Markus,Howard,Markus Howard,PG,69.5,5'9.50'',71.0,5'11.00'',170.8,72.25,6'0.25'',91.5,7'7.50'',9.91,8.5,7.75,30.5,35.5,11.21,3.17,3.11,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630210.0,Markus Howard,1999-03-03 00:00:00,Marquette,USA,Undrafted,Undrafted,Undrafted
2020.0,1630190.0,Elijah,Hughes,Elijah Hughes,SF-SG,76.75,6'4.75'',78.5,6'6.50'',229.0,79.5,6'7.50'',101.5,8'5.50'',10.2,8.5,8.75,29.0,34.5,11.32,3.1,3.27,10.0,1630190.0,2.0,9.0,39.0,1610612740.0,Syracuse,203479.5,,,,,,,
2020.0,1630198.0,Isaiah,Joe,Isaiah Joe,SG,75.0,6'3.00'',76.5,6'4.50'',170.4,79.5,6'7.50'',101.0,8'5.00'',4.7,8.25,8.25,29.0,34.5,11.32,3.1,3.27,10.0,1630198.0,2.0,19.0,49.0,1610612755.0,Arkansas,203479.5,,,,,,,
2020.0,1630222.0,Mason,Jones,Mason Jones,SG,75.75,6'3.75'',77.7,6'5.75'',207.2,79.0,6'7.00'',102.5,8'6.50'',8.9,8.75,8.5,24.0,31.0,10.6,2.49,3.33,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630222.0,Mason Jones,1998-07-21 00:00:00,Arkansas,USA,Undrafted,Undrafted,Undrafted
2020.0,1630233.0,Nathan,Knight,Nathan Knight,PF-C,80.0,6'8.00'',81.7,6'9.75'',235.0,86.0,7'2.00'',109.5,9'1.50'',8.2,9.0,9.5,23.0,31.5,11.56,2.96,3.31,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1630177.0,Theo,Maledon,Theo Maledon,PG,76.0,6'4.00'',77.0,6'5.00'',187.4,80.75,6'8.75'',100.5,8'4.50'',2.8,8.5,10.0,29.0,34.5,11.32,3.1,3.27,10.0,1630177.0,2.0,4.0,34.0,1610612755.0,ASVEL Basket (France),1630177.0,Theo Maledon,2001-06-12 00:00:00,Asvel,France,2020,2,34
2020.0,1630211.0,Karim,Mane,Karim Mane,PG-SG,77.0,6'5.00'',78.0,6'6.00'',196.0,83.0,6'11.00'',102.0,8'6.00'',3.73,8.5,9.75,31.0,36.0,11.52,2.64,3.04,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630211.0,Karim Mane,2000-05-16 00:00:00,,Senegal,Undrafted,Undrafted,Undrafted
2020.0,1630230.0,Naji,Marshall,Naji Marshall,SF,77.75,6'5.75'',79.0,6'7.00'',233.5,84.75,7'0.75'',102.5,8'6.50'',8.7,9.25,10.5,28.5,35.0,11.77,2.9,3.37,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630230.0,Naji Marshall,1998-01-24 00:00:00,Xavier,USA,Undrafted,Undrafted,Undrafted
2020.0,1630231.0,Kenyon,Martin Jr.,Kenyon Martin Jr.,SF-PF,78.0,6'6.00'',79.0,6'7.00'',213.2,79.25,6'7.25'',102.0,8'6.00'',5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,10.0,1630231.0,2.0,22.0,52.0,1610612758.0,IMG Academy,1630231.0,Kenyon Martin Jr.,2001-01-06 00:00:00,IMG Academy (FL),USA,2020,2,52
2020.0,1630219.0,Skylar,Mays,Skylar Mays,SG,75.0,6'3.00'',76.0,6'4.00'',204.0,78.0,6'6.00'',99.0,8'3.00'',7.4,8.0,9.75,29.0,37.5,10.65,2.4,3.3,10.0,1630219.0,2.0,20.0,50.0,1610612737.0,Louisiana State,1630219.0,Skylar Mays,1997-09-05 00:00:00,Louisiana State,USA,2020,2,50
2020.0,1630192.0,Zeke,Nnaji,Zeke Nnaji,PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86.0,7'2.00'',105.5,8'9.50'',5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2,10.0,1630192.0,1.0,22.0,22.0,1610612743.0,Arizona,1630192.0,Zeke Nnaji,2001-01-09 00:00:00,Arizona,USA,2020,1,22
2020.0,1629670.0,Jordan,Nwora,Jordan Nwora,SF-PF,77.75,6'5.75'',79.0,6'7.00'',223.0,82.25,6'10.25'',104.0,8'8.00'',11.68,8.5,9.25,29.0,35.0,11.29,2.66,3.43,10.0,1629670.0,2.0,15.0,45.0,1610612749.0,Louisville,1629670.0,Jordan Nwora,1998-09-09 00:00:00,Louisville,USA,2020,2,45
2020.0,1629617.0,Reggie,Perry,Reggie Perry,PF-C,80.25,6'8.25'',81.2,6'9.25'',249.6,84.25,7'0.25'',106.5,8'10.50'',8.4,9.25,11.0,30.0,33.5,11.26,2.57,3.25,10.0,1629617.0,2.0,27.0,57.0,1610612746.0,Mississippi State,1629617.0,Reggie Perry,2000-03-21 00:00:00,Changwon LG Sakers (Korea),USA,2020,2,57
2020.0,1629619.0,Myles,Powell,Myles Powell,PG-SG,72.5,6'0.50'',73.5,6'1.50'',194.0,79.0,6'7.00'',99.0,8'3.00'',15.8,8.0,9.0,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1629619.0,Myles Powell,1997-07-07 00:00:00,Seton Hall,USA,Undrafted,Undrafted,Undrafted
2020.0,1630193.0,Immanuel,Quickley,Immanuel Quickley,SG,74.0,6'2.00'',75.0,6'3.00'',185.8,80.25,6'8.25'',99.0,8'3.00'',8.2,8.0,8.75,29.5,35.5,11.21,2.46,3.17,10.0,1630193.0,1.0,25.0,25.0,1610612760.0,Kentucky,1630193.0,Immanuel Quickley,1999-06-17 00:00:00,Kentucky,USA,2020,1,25
2020.0,1630186.0,Jahmi'us,Ramsey,Jahmi'us Ramsey,SG,74.5,6'2.50'',75.7,6'3.75'',193.4,78.0,6'6.00'',100.5,8'4.50'',3.4,8.75,9.75,29.0,34.5,11.32,3.1,3.27,10.0,1630186.0,2.0,13.0,43.0,1610612758.0,Texas Tech,1630186.0,Jahmi'us Ramsey,2001-06-09 00:00:00,Texas Tech,USA,2020,2,43
2020.0,1630194.0,Paul,Reed Jr.,Paul Reed Jr.,PF,80.5,6'8.50'',81.2,6'9.25'',219.2,86.0,7'2.00'',109.5,9'1.50'',6.83,9.0,8.75,26.5,37.5,12.29,2.67,3.45,10.0,1630194.0,2.0,28.0,58.0,1610612755.0,DePaul,203479.5,,,,,,,
2020.0,1630208.0,Nick,Richards,Nick Richards,C,82.5,6'10.50'',83.5,6'11.50'',241.6,86.25,7'2.25'',110.0,9'2.00'',8.5,9.0,9.0,30.0,34.0,11.42,2.92,3.25,10.0,1630208.0,2.0,12.0,42.0,1610612740.0,Kentucky,1630208.0,Nick Richards,1997-11-29 00:00:00,Kentucky,Jamaica,2020,2,42
2020.0,1630203.0,Grant,Riller,Grant Riller,PG-SG,72.25,6'0.25'',73.0,6'1.00'',178.4,77.25,6'5.25'',96.5,8'0.50'',5.4,8.0,8.5,32.5,39.5,11.17,2.45,3.07,10.0,1630203.0,2.0,26.0,56.0,1610612766.0,College of Charleston,1630203.0,Grant Riller,1997-02-08 00:00:00,College of Charleston,USA,2020,2,56
2020.0,1630206.0,Jayden,Scrubb,Jayden Scrubb,SG-SF,77.0,6'5.00'',78.2,6'6.25'',185.2,81.5,6'9.50'',104.5,8'8.50'',3.7,8.25,9.75,29.0,34.5,11.32,3.1,3.27,10.0,1630206.0,2.0,25.0,55.0,1610612751.0,John A. Logan,203479.5,,,,,,,
2020.0,1630188.0,Jalen,Smith,Jalen Smith,PF-C,81.25,6'9.25'',82.2,6'10.25'',224.6,86.25,7'2.25'',110.0,9'2.00'',3.7,9.25,9.25,29.0,34.5,11.32,3.1,3.27,10.0,1630188.0,1.0,10.0,10.0,1610612756.0,Maryland,1630188.0,Jalen Smith,2000-03-16 00:00:00,Maryland,USA,2020,1,10
2020.0,1630199.0,Cassius,Stanley,Cassius Stanley,SG,77.0,6'5.00'',78.2,6'6.25'',201.6,79.0,6'7.00'',99.5,8'3.50'',5.8,8.25,9.0,34.5,44.0,11.4,2.43,3.09,10.0,1630199.0,2.0,24.0,54.0,1610612754.0,Duke,1630199.0,Cassius Stanley,1999-08-18 00:00:00,Duke,USA,2020,2,54
2020.0,1630205.0,Lamar,Stevens,Lamar Stevens,SF-PF,77.75,6'5.75'',78.7,6'6.75'',228.0,81.0,6'9.00'',101.0,8'5.00'',6.8,8.5,9.75,35.0,41.0,10.35,2.54,3.2,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630205.0,Lamar Stevens,1997-07-09 00:00:00,Penn State,USA,Undrafted,Undrafted,Undrafted
2020.0,1630191.0,Isaiah,Stewart,Isaiah Stewart,C,79.25,6'7.25'',80.5,6'8.50'',243.0,88.75,7'4.75'',108.5,9'0.50'',7.5,9.0,10.5,29.0,34.5,11.32,3.1,3.27,10.0,1630191.0,1.0,16.0,16.0,1610612757.0,Washington,1630191.0,Isaiah Stewart,2001-05-22 00:00:00,Washington,USA,2020,1,16
2020.0,1630179.0,Tyrell,Terry,Tyrell Terry,PG,73.5,6'1.50'',75.0,6'3.00'',170.0,73.75,6'1.75'',96.0,8'0.00'',7.6,7.5,8.25,30.0,34.0,10.78,2.59,3.28,10.0,1630179.0,2.0,1.0,31.0,1610612742.0,Stanford,1630179.0,Tyrell Terry,2000-09-28 00:00:00,Stanford,USA,2020,2,31
2020.0,1629681.0,Killian,Tillie,Killian Tillie,PF,80.75,6'8.75'',82.0,6'10.00'',221.6,80.0,6'8.00'',106.0,8'10.00'',12.43,8.25,9.25,27.5,32.0,11.6,2.62,3.4,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1630214.0,Xavier,Tillman Sr.,Xavier Tillman Sr.,PF-C,79.5,6'7.50'',80.5,6'8.50'',266.5,86.0,7'2.00'',106.0,8'10.00'',8.5,10.25,11.0,26.0,32.5,11.8,3.01,3.49,10.0,1630214.0,2.0,5.0,35.0,1610612758.0,Michigan State,1630214.0,Xavier Tillman,1999-01-12 00:00:00,Michigan State,USA,2020,2,35
2020.0,1629700.0,Kaleb,Wesson,Kaleb Wesson,C,81.25,6'9.25'',82.2,6'10.25'',252.6,87.5,7'3.50'',111.5,9'3.50'',12.5,9.0,10.75,21.5,27.0,11.73,2.64,3.6,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1630232.0,Kahlil,Whitney,Kahlil Whitney,SF,77.5,6'5.50'',79.0,6'7.00'',205.0,84.25,7'0.25'',105.5,8'9.50'',5.3,9.25,10.25,29.0,39.0,11.17,2.61,3.28,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2020.0,1630216.0,Cassius,Winston,Cassius Winston,PG,72.5,6'0.50'',73.5,6'1.50'',196.0,78.0,6'6.00'',97.0,8'1.00'',9.0,8.75,8.25,24.0,28.0,11.15,2.74,3.61,10.0,1630216.0,2.0,23.0,53.0,1610612760.0,Michigan State,1630216.0,Cassius Winston,1998-02-28 00:00:00,Michigan State,USA,2020,2,53
2020.0,1630218.0,Robert,Woodard II,Robert Woodard II,SF,77.5,6'5.50'',79.0,6'7.00'',230.2,86.0,7'2.00'',105.5,8'9.50'',4.5,9.0,10.75,32.0,38.0,11.1,2.49,3.18,10.0,1630218.0,2.0,10.0,40.0,1610612763.0,Mississippi State,1630218.0,Robert Woodard II,1999-09-22 00:00:00,Mississippi State,USA,2020,2,40
2022.0,1630534.0,Ochai,Agbaji,Ochai Agbaji,SG,76.5,6' 4.50'',77.75,6' 5.75'',216.8,82.25,6' 10.25'',104.0,8' 8.00'',5.4,8.75,9.5,32.0,39.0,10.77,3.11,3.13,10.0,1630534.0,1.0,14.0,14.0,1610612739.0,Kansas,1630534.0,Ochai Agbaji,2000-04-20 00:00:00,Kansas,USA,2022,1,14
2022.0,1631116.0,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,81.25,6' 9.25'',82.25,6' 10.25'',230.8,85.75,7' 1.75'',110.5,9' 2.50'',8.9,8.75,9.5,23.5,26.5,12.25,3.3,3.45,10.0,1631116.0,1.0,28.0,28.0,1610612744.0,Wisconsin-Milwaukee,1631116.0,Patrick Baldwin Jr.,2002-11-18 00:00:00,Wisconsin-Milwaukee,USA,2022,1,28
2022.0,1631094.0,Paolo,Banchero,Paolo Banchero,PF,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631094.0,1.0,1.0,1.0,1610612753.0,Duke,1631094.0,Paolo Banchero,2002-11-12 00:00:00,Duke,USA,2022,1,1
2022.0,1631230.0,Dominick,Barlow,Dominick Barlow,PF,80.75,6' 8.75'',81.75,6' 9.75'',221.0,87.0,7' 3.00'',108.5,9' 0.50'',5.9,9.0,10.5,28.5,34.0,11.29,3.19,3.33,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1631230.0,Dominick Barlow,2003-05-26 00:00:00,Overtime Elite,USA,Undrafted,Undrafted,Undrafted
2022.0,1630699.0,MarJon,Beauchamp,MarJon Beauchamp,SG,77.25,6' 5.25'',78.5,6' 6.50'',196.6,84.75,7' 0.75'',106.0,8' 10.00'',5.3,9.0,9.0,29.0,34.5,11.32,3.1,3.27,10.0,1630699.0,1.0,24.0,24.0,1610612749.0,Ignite (G League),1630699.0,MarJon Beauchamp,2000-10-12 00:00:00,NBA G League Ignite,USA,2022,1,24
2022.0,1630656.0,Hugo,Besson,Hugo Besson,SG,76.5,6' 4.50'',77.75,6' 5.75'',180.4,77.5,6' 5.50'',102.0,8' 6.00'',8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4,10.0,1630656.0,2.0,28.0,58.0,1610612754.0,Breakers (New Zealand),203479.5,,,,,,,
2022.0,1631103.0,Malaki,Branham,Malaki Branham,SG,76.0,6' 4.00'',77.5,6' 5.50'',194.8,82.0,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,29.0,35.0,11.38,3.09,3.17,10.0,1631103.0,1.0,20.0,20.0,1610612759.0,Ohio State,1631103.0,Malaki Branham,2003-05-12 00:00:00,Ohio State,USA,2022,1,20
2022.0,1631128.0,Christian,Braun,Christian Braun,SG,77.5,6' 5.50'',79.0,6' 7.00'',209.2,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8.0,8.5,33.5,40.0,11.0,3.13,3.16,10.0,1631128.0,1.0,21.0,21.0,1610612743.0,Kansas,1631128.0,Christian Braun,2001-04-17 00:00:00,Kansas,USA,2022,1,21
2022.0,1631112.0,Kendall,Brown,Kendall Brown,SF,78.25,6' 6.25'',79.5,6' 7.50'',201.2,83.0,6' 11.00'',103.0,8' 7.00'',4.9,9.0,9.0,31.5,41.0,11.57,3.05,3.29,10.0,1631112.0,2.0,18.0,48.0,1610612750.0,Baylor,1631112.0,Kendall Brown,2003-05-11 00:00:00,Baylor,USA,2022,2,48
2022.0,1631219.0,John,Butler Jr.,John Butler Jr.,PF,83.75,6' 11.75'',84.75,7' 0.75'',174.4,86.25,7' 2.25'',112.0,9' 4.00'',4.7,8.5,8.75,26.5,28.5,11.16,3.04,3.33,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2022.0,1630577.0,Julian,Champagnie,Julian Champagnie,SF,78.25,6' 6.25'',79.75,6' 7.75'',212.4,82.0,6' 10.00'',107.0,8' 11.00'',7.1,8.75,9.25,28.5,34.5,11.39,3.04,3.14,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630577.0,Julian Champagnie,2001-06-29 00:00:00,St. John's,USA,Undrafted,Undrafted,Undrafted
2022.0,1631113.0,Kennedy,Chandler,Kennedy Chandler,PG,71.5,5' 11.50'',72.5,6' 0.50'',172.2,77.25,6' 5.25'',97.0,8' 1.00'',4.4,8.5,9.5,31.0,41.5,10.73,2.89,3.27,10.0,1631113.0,2.0,8.0,38.0,1610612759.0,Tennessee,1631113.0,Kennedy Chandler,2002-09-16 00:00:00,Tennessee,USA,2022,2,38
2022.0,1631108.0,Max,Christie,Max Christie,SG,76.25,6' 4.25'',77.75,6' 5.75'',189.2,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8.0,8.5,32.0,37.5,10.82,3.02,3.07,10.0,1631108.0,2.0,5.0,35.0,1610612747.0,Michigan State,203479.5,,,,,,,
2022.0,1630594.0,Kofi,Cockburn,Kofi Cockburn,C,83.0,6' 11.00'',84.0,7' 0.00'',293.0,88.25,7' 4.25'',110.5,9' 2.50'',8.2,9.75,10.25,29.5,32.5,12.11,3.31,3.33,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2022.0,1630700.0,Dyson,Daniels,Dyson Daniels,SG,78.0,6' 6.00'',79.5,6' 7.50'',195.2,82.5,6' 10.50'',105.0,8' 9.00'',4.9,8.5,9.75,29.0,34.0,10.81,2.81,3.22,10.0,1630700.0,1.0,8.0,8.0,1610612740.0,Ignite (G League),1630700.0,Dyson Daniels,2003-03-17 00:00:00,NBA G League Ignite,Australia,2022,1,8
2022.0,1631098.0,Johnny,Davis,Johnny Davis,PG,76.25,6' 4.25'',77.75,6' 5.75'',196.4,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,29.0,34.5,11.32,3.1,3.27,10.0,1631098.0,1.0,10.0,10.0,1610612764.0,Wisconsin,1631098.0,Johnny Davis,2002-02-27 00:00:00,Wisconsin,USA,2022,1,10
2022.0,1631120.0,JD,Davison,JD Davison,PG,72.5,6' 0.50'',74.5,6' 2.50'',191.8,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,30.0,37.0,11.38,3.23,3.26,10.0,1631120.0,2.0,23.0,53.0,1610612738.0,Alabama,1631120.0,J.D. Davison,2002-10-03 00:00:00,Alabama,USA,2022,2,53
2022.0,1630620.0,Darius,Days,Darius Days,SF-PF,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630620.0,Darius Days,1999-10-20 00:00:00,Louisiana State,USA,Undrafted,Undrafted,Undrafted
2022.0,1631217.0,Moussa,Diabate,Moussa Diabate,C,81.25,6' 9.25'',82.25,6' 10.25'',216.6,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,29.0,36.5,11.16,2.9,3.26,10.0,1631217.0,2.0,13.0,43.0,1610612746.0,Michigan,1631217.0,Moussa Diabate,2002-01-21 00:00:00,Michigan,France,2022,2,43
2022.0,1631172.0,Ousmane,Dieng,Ousmane Dieng,SF,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631172.0,1.0,11.0,11.0,1610612752.0,Breakers (New Zealand),203479.5,,,,,,,
2022.0,1631215.0,Khalifa,Diop,Khalifa Diop,C,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631215.0,2.0,9.0,39.0,1610612739.0,CB Gran Canaria (Spain),203479.5,,,,,,,
2022.0,1631105.0,Jalen,Duren,Jalen Duren,C,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631105.0,1.0,13.0,13.0,1610612766.0,Memphis,1631105.0,Jalen Duren,2003-11-18 00:00:00,Memphis,USA,2022,1,13
2022.0,1631106.0,Tari,Eason,Tari Eason,PF,78.75,6' 6.75'',80.0,6' 8.00'',217.4,86.0,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11.0,29.0,34.5,11.32,3.1,3.27,10.0,1631106.0,1.0,17.0,17.0,1610612745.0,Louisiana State,1631106.0,Tari Eason,2001-05-10 00:00:00,Louisiana State,USA,2022,1,17
2022.0,1631165.0,Keon,Ellis,Keon Ellis,SG,75.5,6' 3.50'',76.75,6' 4.75'',167.4,80.5,6' 8.50'',102.0,8' 6.00'',3.8,8.0,9.25,28.0,35.5,10.87,3.02,3.18,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1631165.0,Keon Ellis,2000-01-08 00:00:00,Alabama,USA,Undrafted,Undrafted,Undrafted
2022.0,1630701.0,Michael,Foster Jr.,Michael Foster Jr.,C,79.75,6' 7.75'',81.25,6' 9.25'',236.6,84.25,7' 0.25'',109.5,9' 1.50'',6.2,8.75,10.0,28.0,32.5,11.49,3.1,3.22,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1630701.0,Michael Foster Jr.,2003-01-16 00:00:00,                                   ,USA,Undrafted,Undrafted,Undrafted
2022.0,1631221.0,Collin,Gillespie,Collin Gillespie,PG,73.5,6' 1.50'',74.75,6' 2.75'',195.8,76.0,6' 4.00'',98.0,8' 2.00'',8.6,8.25,9.0,26.5,33.0,10.95,3.01,3.21,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1631221.0,Collin Gillespie,1999-06-25 00:00:00,Villanova,USA,Undrafted,Undrafted,Undrafted
2022.0,1631100.0,AJ,Griffin,AJ Griffin,SF,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631100.0,1.0,16.0,16.0,1610612737.0,Duke,1631100.0,AJ Griffin,2003-08-25 00:00:00,Duke,USA,2022,1,16
2022.0,1630702.0,Jaden,Hardy,Jaden Hardy,SG,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1630702.0,2.0,7.0,37.0,1610612758.0,Ignite (G League),1630702.0,Jaden Hardy,2002-07-05 00:00:00,NBA G League Ignite,USA,2022,2,37
2022.0,1631199.0,Ron,Harper Jr.,Ron Harper Jr.,SF,76.0,6' 4.00'',77.5,6' 5.50'',240.4,85.25,7' 1.25'',105.5,8' 9.50'',14.3,9.5,10.0,26.0,30.5,11.41,3.24,3.4,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,1631199.0,Ron Harper Jr.,2000-04-12 00:00:00,Rutgers,USA,Undrafted,Undrafted,Undrafted
2022.0,1631096.0,Chet,Holmgren,Chet Holmgren,PF,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631096.0,1.0,2.0,2.0,1610612760.0,Gonzaga,1631096.0,Chet Holmgren,2002-05-01 00:00:00,Gonzaga,USA,2022,1,2
2022.0,1631127.0,Harrison,Ingram,Harrison Ingram,SF,77.25,6' 5.25'',79.0,6' 7.00'',232.8,84.25,7' 0.25'',103.5,8' 7.50'',8.3,9.0,10.0,29.5,35.0,11.83,3.26,3.31,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2022.0,1631093.0,Jaden,Ivey,Jaden Ivey,PG,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631093.0,1.0,5.0,5.0,1610612765.0,Purdue,1631093.0,Jaden Ivey,2002-02-13 00:00:00,Purdue,USA,2022,1,5
2022.0,1631218.0,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,1631218.0,2.0,27.0,57.0,1610612764.0,Indiana,203479.5,,,,,,,
2022.0,1631107.0,Nikola,Jovic,Nikola Jovic,SF,81.5,6' 9.50'',83.0,6' 11.00'',222.6,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,29.0,34.5,11.32,3.1,3.27,10.0,1631107.0,1.0,27.0,27.0,1610612748.0,KK Mega Leks (Serbia),1631107.0,Nikola Jovic,2003-06-09 00:00:00,                                   ,Serbia,2022,1,27
