season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2019,1629664,Dedric,Lawson,Dedric Lawson,PF,79.0,6' 7'',80.5,6' 8.5'',233,86.25,7' 2.25'',107.5,8' 11.5'',8.9,9.75,9.75,23.5,26.0,11.8,3.54,3.6,10.0,,,,,,1-5,5-5,4-5,1-5,5-5,2-5,1-5,3-5,2-5,2-5,,,,3-4,1-4,2-4,21-31,,,,,,,,,,,,,,,
2019,1629665,Jalen,Lecque,Jalen Lecque,PG,74.5,6' 2.5'',76.25,6' 4.25'',185.2,80.5,6' 8.5'',98.5,8' 2.5'',4.0,8.75,8.5,35.0,43.0,11.09,3.3,3.29,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629665,Jalen Lecque,2000-06-13 00:00:00,Brewster Academy,USA,Undrafted,Undrafted,Undrafted
2019,1629642,Nassir,Little,Nassir Little,SF,76.5,6' 4.5'',78.0,6' 6'',224.2,85.25,7' 1.25'',104.5,8' 8.5'',5.9,8.75,10.0,31.0,38.5,12.15,3.1,3.24,5.0,,5-5,2-5,3-5,5-5,,,,,,4-5,3-5,4-5,1-5,2-5,0-4,2-4,2-4,,,,8-10,6-9,1629642,1.0,25.0,25.0,1610612757,North Carolina,,,,,,,,
2019,1629611,Terance,Mann,Terance Mann,SG-SF,76.75,6' 4.75'',78.5,6' 6.5'',204.6,79.75,6' 7.75'',101.0,8' 5'',4.0,9.5,9.25,32.5,38.5,11.51,3.14,3.3,6.0,,,,,,2-5,5-5,3-5,3-5,4-5,2-5,1-5,1-5,2-5,4-5,1-4,3-4,2-4,,,,20-31,,1629611,2.0,18.0,48.0,1610612746,Florida State,,,,,,,,
2019,1628998,Cody,Martin,Cody Martin,PG-SG,76.75,6' 4.75'',77.5,6' 5.5'',192.2,82.25,6' 10.25'',102.5,8' 6.5'',5.0,8.25,9.0,28.0,35.5,10.44,2.99,3.32,7.0,,,,,,3-5,4-5,4-5,3-5,3-5,2-5,3-5,4-5,4-5,3-5,2-4,3-4,2-4,,,,18-31,,1628998,2.0,6.0,36.0,1610612766,North Carolina State,1628998,Cody Martin,1995-09-28 00:00:00,Nevada,USA,2019,2,36
2019,1629666,Charles,Matthews,Charles Matthews,SG,77.0,6' 5'',78.25,6' 6.25'',194.8,81.5,6' 9.5'',103.0,8' 7'',3.8,8.5,8.75,29.5,37.5,11.26,3.24,3.38,9.0,,,,,,0-5,3-5,4-6,4-6,4-5,1-5,2-5,2-5,2-5,1-5,1-4,1-4,2-4,,,,17-28,,,,,,,,,,,,,,,
2019,1629667,Jalen,McDaniels,Jalen McDaniels,SF,80.25,6' 8.25'',81.75,6' 9.75'',191.6,84.25,7' 0.25'',105.5,8' 9.5'',5.7,9.0,10.0,29.5,33.5,11.54,3.23,3.32,0.0,,,,,,4-5,3-6,4-5,1-5,3-5,2-5,5-6,2-5,3-6,1-5,3-4,2-4,2-4,,,,20-30,,1629667,2.0,22.0,52.0,1610612766,San Diego,1629667,Jalen McDaniels,1998-01-31 00:00:00,San Diego State,USA,2019,2,52
2019,1629630,Ja,Morant,Ja Morant,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629630,1.0,2.0,2.0,1610612763,Murray State,,,,,,,,
2019,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,SG,76.5,6' 4.5'',77.5,6' 5.5'',206.4,78.0,6' 6'',101.0,8' 5'',7.5,8.5,9.5,24.0,30.0,11.6,3.34,3.43,,,,,,,3-5,2-5,2-5,4-5,3-5,2-5,5-5,2-5,5-5,5-5,,,,3-4,2-4,1-4,23-32,,,,,,,,1629668,Zach Norvell Jr.,1997-12-09 00:00:00,Gonzaga,USA,2019,,
2019,1629669,Jaylen,Nowell,Jaylen Nowell,SG,75.25,6' 3.25'',76.25,6' 4.25'',202.4,79.25,6' 7.25'',98.0,8' 2'',6.1,8.25,8.5,32.0,38.5,10.76,3.13,3.23,2.0,,,,,,2-4,1-5,5-5,3-5,4-5,2-4,2-5,3-5,2-5,0-5,3-4,3-4,3-4,,,,24-29,,1629669,2.0,13.0,43.0,1610612750,Washington,,,,,,,,
2019,1629670,Jordan,Nwora,Jordan Nwora,PF,77.75,6' 5.75'',79.5,6' 7.5'',220,82.5,6' 10.5'',103.0,8' 7'',7.8,8.5,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629670,Jordan Nwora,1998-09-09 00:00:00,Louisville,USA,2020,2,45
2019,1629643,Chuma,Okeke,Chuma Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629643,1.0,16.0,16.0,1610612753,Auburn,1629643,Chuma Okeke,1998-08-18 00:00:00,Auburn,USA,2019,1,16
2019,1629644,KZ,Okpala,KZ Okpala,SF,79.25,6' 7.25'',81.5,6' 9.5'',209.6,85.75,7' 1.75'',106.5,8' 10.5'',4.6,9.25,9.25,30.5,37.0,10.88,3.13,3.38,9.0,,,,,,,,,,,,,,,,,,,,,,,,1629644,2.0,2.0,32.0,1610612756,Stanford,1629644,KZ Okpala,1999-04-28 00:00:00,Stanford,USA,2019,2,32
2019,1629671,Miye,Oni,Miye Oni,SG,76.25,6' 4.25'',77.75,6' 5.75'',205.6,82.75,6' 10.75'',100.5,8' 4.5'',4.9,9.0,10.0,30.5,38.5,11.71,3.12,3.17,19.0,,,,,,4-5,3-5,4-5,5-5,3-5,2-5,1-5,5-5,3-5,4-5,4-4,3-4,2-4,,,,19-31,,1629671,2.0,28.0,58.0,1610612744,Yale,1629671,Miye Oni,1997-08-04 00:00:00,Yale,USA,2019,2,58
2019,1629672,Eric,Paschall,Eric Paschall,SF,78.0,6' 6'',79.25,6' 7.25'',254.4,87.75,6' 11.75'',103.5,8' 7.5'',6.3,9.0,9.5,33.0,38.0,11.63,3.26,3.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,1629672,2.0,11.0,41.0,1610612744,Villanova,1629672,Eric Paschall,1996-11-04 00:00:00,Villanova,USA,2019,2,41
2019,1629617,Reggie,Perry,Reggie Perry,SF-PF,80.0,6' 8'',81.25,6' 9.25'',250.8,84.5,7' 0.5'',106.0,8' 10'',6.7,9.0,10.0,28.5,31.5,12.46,3.4,3.3,15.0,,,,,,4-5,1-5,3-5,2-5,2-5,1-5,4-5,2-5,2-5,4-5,3-4,1-4,4-4,,,,10-28,,,,,,,,1629617,Reggie Perry,2000-03-21 00:00:00,Changwon LG Sakers (Korea),USA,2020,2,57
2019,1629044,Shamorie,Ponds,Shamorie Ponds,PG,71.5,5' 11.5'',72.5,6' 0.5'',180,75.5,6' 3.5'',96.5,8' 0.5'',9.8,7.75,8.0,29.0,37.0,11.01,3.07,3.2,0.0,,,,,,1-5,2-5,4-5,5-5,3-5,2-5,1-5,5-5,4-5,4-5,1-4,3-4,3-4,,,,25-36,,,,,,,,1629044,Shamorie Ponds,1998-06-29 00:00:00,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted
2019,1629673,Jordan,Poole,Jordan Poole,SG,75.5,6' 3.5'',77.5,6' 5.5'',190.8,78.75,6' 6.75'',99.5,8' 3.5'',7.5,8.25,8.5,28.0,35.5,10.59,3.14,3.27,,3-5,5-5,3-5,5-5,2-5,,,,,,3-5,4-5,4-5,4-5,5-5,1-4,1-4,3-4,,,,23-34,,1629673,1.0,28.0,28.0,1610612744,Michigan,1629673,Jordan Poole,1999-06-19 00:00:00,Michigan,USA,2019,1,28
2019,1629007,Jontay,Porter,Jontay Porter,PF,81.75,6' 9.75'',83.0,6' 11'',210.4,84.0,7' 0'',109.5,9' 1.5'',8.5,8.75,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629007,Jontay Porter,1999-11-15 00:00:00,Missouri,USA,Undrafted,Undrafted,Undrafted
2019,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,SG,76.0,6' 4'',77.5,6' 5.5'',212.6,81.0,6' 9'',103.0,8' 7'',5.1,8.75,8.75,27.0,34.0,10.82,3.03,3.14,2.0,,,,,,,,,,,,,,,,,,,,,,,,1629645,1.0,30.0,30.0,1610612749,Southern California,1629645,Kevin Porter Jr.,2000-05-04 00:00:00,Southern California,USA,2019,1,30
2019,1629674,Neemias,Queta,Neemias Queta,C,82.75,6' 10.75'',84.25,7' 0.25'',225.8,88.25,7' 4.25'',111.5,9' 3.5'',6.3,9.5,11.0,24.0,32.5,12.04,3.45,3.73,1.0,,,,,,1-5,4-5,5-5,3-5,4-5,2-5,3-5,4-5,4-5,3-5,2-4,2-4,3-4,,,,16-26,,,,,,,,1629674,Neemias Queta,1999-07-13 00:00:00,Utah State,Portugal,2021,2,39
2019,1629629,Cameron,Reddish,Cameron Reddish,SF,78.5,6' 6.5'',80.0,6' 8'',207.8,84.5,7' 0.5'',105.5,8' 9.5'',4.7,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629629,1.0,10.0,10.0,1610612737,Duke,1629629,Cam Reddish,1999-09-01 00:00:00,Duke,USA,2019,1,10
2019,1629675,Naz,Reid,Naz Reid,PF,80.25,6' 8.75'',81.5,6' 9.5'',255.8,87.25,7' 3.25'',109.0,9' 1'',14.0,9.5,9.25,26.0,32.5,12.03,3.76,3.42,3.0,3-5,2-5,3-5,3-5,3-5,,,,,,3-4,2-5,2-5,4-5,2-5,2-4,3-4,1-4,,,,16-32,,,,,,,,1629675,Naz Reid,1999-08-26 00:00:00,Louisiana State,USA,Undrafted,Undrafted,Undrafted
2019,1629676,Isaiah,Roby,Isaiah Roby,PF,79.25,6' 7.25'',80.5,6' 8.5'',214,85.0,7' 1'',106.0,8' 10'',3.9,9.0,10.5,32.5,35.5,10.63,3.05,3.25,9.0,4-5,3-5,5-5,5-5,3-5,,,,,,3-5,3-5,5-5,2-5,4-5,3-4,3-4,3-4,,,,20-34,,1629676,2.0,15.0,45.0,1610612765,Nebraska,1629676,Isaiah Roby,1998-02-03 00:00:00,Nebraska,USA,2019,2,45
2019,1629677,Luka,Samanic,Luka Samanic,PF,81.5,6' 9.5'',83.0,6' 11'',227.2,82.5,6' 10.5'',107.0,8' 11'',5.6,8.5,9.0,27.0,38.0,11.01,3.03,3.27,7.0,,,,,,4-5,2-5,3-5,1-5,1-5,2-5,2-5,3-5,3-5,4-5,3-4,3-4,0-4,,,,4-11,,1629677,1.0,19.0,19.0,1610612759,KK Olimpija (Slovenia),1629677,Luka Samanic,2000-01-09 00:00:00,Union Olimpija,Croatia,2019,1,19
2019,1629678,Admiral,Schofield,Admiral Schofield,SF,76.0,6' 4'',77.25,6' 5.25'',240.6,81.75,6' 9.75'',102.5,8' 6.5'',6.8,8.75,9.0,30.0,34.0,10.77,2.87,3.37,15.0,,,,,,,,,,,,,,,,,,,,,,,,1629678,2.0,12.0,42.0,1610612755,Tennessee,1629678,Admiral Schofield,1997-03-30 00:00:00,Tennessee,United Kingdom,2019,2,42
2019,1629621,Marial,Shayok,Marial Shayok,SF-PF,76.5,6' 4.5'',77.5,6' 5.5'',196.8,84.25,7' 0.25'',103.5,8' 7.5'',4.7,8.75,9.25,29.5,36.5,11.16,3.04,3.37,9.0,,,,,,,,,,,,,,,,,,,,,,,,1629621,2.0,24.0,54.0,1610612755,Virginia,1629621,Marial Shayok,1995-07-26 00:00:00,Iowa State,Canada,2019,2,54
2019,1629679,Simisola,Shittu,Simisola Shittu,PF,80.5,6' 8.5'',81.5,6' 9.5'',227.2,85.25,7' 1.25'',106.0,8' 10'',6.2,8.75,8.5,27.0,35.5,11.85,3.24,3.3,11.0,,,,,,1-5,2-5,1-5,1-5,0-5,1-5,1-5,2-5,0-5,1-5,1-4,1-4,1-4,,,,12-29,,,,,,,,,,,,,,,
2019,1629681,Killian,Tillie,Killian Tillie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629681,Killian Tillie,1998-03-05 00:00:00,Gonzaga,France,Undrafted,Undrafted,Undrafted
2019,1629023,P.J.,Washington,P.J. Washington,PF,78.5,6' 6.5'',80.0,6' 8'',230.4,86.5,7' 2.25'',106.5,8' 10.5'',8.6,9.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629023,1.0,12.0,12.0,1610612766,Kentucky,1629023,P.J. Washington,1998-08-23 00:00:00,Kentucky,USA,2019,1,12
2019,1629682,Tremont,Waters,Tremont Waters,PG,69.5,5' 9.5'',70.75,5' 10.75'',172.4,74.25,6' 2.25'',93.5,7' 9.5'',6.6,8.0,9.75,30.5,40.5,10.76,3.11,3.07,5.0,,,,,,2-5,4-5,5-5,4-5,3-5,5-5,3-5,5-5,5-5,4-5,2-4,2-4,3-4,,,,12-21,,1629682,2.0,21.0,51.0,1610612738,Louisiana State,1629682,Tremont Waters,1998-01-10 00:00:00,Louisiana State,USA,2019,2,51
2019,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,SG,75.0,6' 3'',76.25,6' 4.25'',206.6,81.0,6' 9'',100.0,8' 4'',6.1,8.5,9.0,31.0,38.0,11.57,3.15,3.16,,,,,,,3-5,4-5,3-5,5-5,3-5,2-5,4-5,4-5,5-5,4-5,3-4,3-4,4-4,,,,27-34,,1629683,2.0,19.0,49.0,1610612759,Mississippi State,1629683,Quinndary Weatherspoon,1996-09-10 00:00:00,Mississippi State,USA,2019,2,49
2019,1629632,Coby,White,Coby White,PG,75.5,6' 3.5'',76.75,6' 4.75'',191.4,77.0,6' 5'',97.5,8' 1.5'',4.3,7.75,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629632,1.0,7.0,7.0,1610612741,North Carolina,1629632,Coby White,2000-02-16 00:00:00,North Carolina,USA,2019,1,7
2019,1629025,Kris,Wilkes,Kris Wilkes,SF,78.25,6' 6.25'',79.75,6' 7.75'',208.8,82.75,6' 10.75'',103.0,8' 7'',4.9,8.5,9.5,27.5,35.0,10.39,3.09,3.34,4.0,5-5,3-5,4-5,3-5,3-5,,,,,,3-5,1-5,3-5,3-5,3-5,2-4,4-4,0-4,,,,24-33,,,,,,,,,,,,,,,
2019,1629684,Grant,Williams,Grant Williams,PF,77.75,6' 5.75'',79.5,6' 7.5'',240.2,81.75,6' 9.75'',104.5,8' 8.5'',5.4,9.0,10.5,26.0,31.5,10.83,3.27,3.33,20.0,,,,,,3-5,3-5,1-5,3-5,3-5,4-5,4-5,4-5,3-5,3-5,3-4,2-4,3-4,,,,23-32,,1629684,1.0,22.0,22.0,1610612738,Tennessee,1629684,Grant Williams,1998-11-30 00:00:00,Tennessee,USA,2019,1,22
2019,1629627,Zion,Williamson,Zion Williamson,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629627,1.0,1.0,1.0,1610612740,Duke,1629627,Zion Williamson,2000-07-06 00:00:00,Duke,USA,2019,1,1
2019,1629685,Dylan,Windler,Dylan Windler,SF,78.25,6' 6.25'',79.5,6' 7.5'',195.8,82.0,6' 10'',104.5,8' 8.5'',4.6,8.25,9.5,29.0,37.5,10.7,2.94,3.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,1629685,1.0,26.0,26.0,1610612739,Belmont,1629685,Dylan Windler,1996-09-22 00:00:00,Belmont,USA,2019,1,26
2020,1630173,Precious,Achiuwa,Precious Achiuwa,PF,79.5,6'7.50'',80.7,6'8.75'',234,84.75,7'0.75'',108.5,9'0.50'',6.7,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630173,1.0,20.0,20.0,1610612748,Memphis,1630173,Precious Achiuwa,1999-09-19 00:00:00,Memphis,Nigeria,2020,1,20
2020,1630234,Ty-Shon,Alexander,Ty-Shon Alexander,SG,74.0,6'2.00'',76.0,6'4.00'',200.8,80.0,6'8.00'',100.0,8'4.00'',12.3,8.75,8.75,28.0,33.0,11.33,2.47,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630234,Ty-Shon Alexander,1998-07-16 00:00:00,Creighton,USA,Undrafted,Undrafted,Undrafted
2020,1628962,Udoka,Azubuike,Udoka Azubuike,C,82.0,6'10.00'',83.5,6'11.50'',259.5,91.25,7'7.25'',109.0,9'1.00'',9.61,9.25,10.0,37.0,41.0,11.82,3.61,3.23,,,,,,,,,,,,,,,,,,,,,,,,,1628962,1.0,27.0,27.0,1610612762,Kansas,1628962,Udoka Azubuike,1999-09-17 00:00:00,Kansas,Nigeria,2020,1,27
2020,1630189,Tyler,Bey,Tyler Bey,PF,78.0,6'6.00'',79.0,6'7.00'',212.8,85.25,7'1.25'',105.5,8'9.50'',5.0,8.5,9.0,37.0,43.5,11.35,2.75,3.17,,,,,,,,,,,,,,,,,,,,,,,,,1630189,2.0,6.0,36.0,1610612755,Colorado,1630189,Tyler Bey,1998-02-10 00:00:00,Colorado,USA,2020,2,36
2020,1630213,Yoeli,Childs,Yoeli Childs,PF,78.0,6'6.00'',79.0,6'7.00'',226.4,83.5,6'11.50'',106.0,8'10.00'',8.2,8.75,10.0,34.0,38.5,10.87,2.42,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1629603,Mamadi,Diakite,Mamadi Diakite,PF,80.5,6'8.50'',82.2,6'10.25'',222.1,87.75,7'3.75'',107.0,8'11.00'',7.83,9.0,10.25,28.0,37.0,11.95,2.71,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629603,Mamadi Diakite,1997-01-21 00:00:00,Virginia,Guinea,Undrafted,Undrafted,Undrafted
2020,1629653,Devon,Dotson,Devon Dotson,PG,72.5,6'0.50'',73.7,6'1.75'',185.2,75.0,6'3.00'',95.0,7'11.00'',4.6,8.25,10.0,31.5,40.5,10.44,2.22,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1630220,Paul,Eboua,Paul Eboua,SF-PF,78.0,6'6.00'',79.5,6'7.50'',222.2,87.5,7'3.50'',108.0,9'0.00'',3.8,9.0,10.25,33.0,35.5,10.79,2.44,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1629604,CJ,Elleby,CJ Elleby,SG-SF,77.5,6'5.50'',78.2,6'6.25'',198.6,79.25,6'7.25'',100.5,8'4.50'',4.2,8.75,10.0,30.5,36.5,11.25,2.63,3.25,,,,,,,,,,,,,,,,,,,,,,,,,1629604,2.0,16.0,46.0,1610612757,Washington State,1629604,CJ Elleby,2000-06-16 00:00:00,Washington State,USA,2020,2,46
2020,1630235,Trent,Forrest,Trent Forrest,PG,75.5,6'3.50'',76.7,6'4.75'',203,79.5,6'7.50'',102.5,8'6.50'',5.65,9.0,9.75,28.0,34.5,11.04,2.5,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630235,Trent Forrest,1998-06-12 00:00:00,Florida State,USA,Undrafted,Undrafted,Undrafted
2020,1630182,Josh,Green,Josh Green,SG-SF,76.5,6'4.50'',77.5,6'5.50'',214,81.75,6'9.75'',101.5,8'5.50'',6.8,8.0,8.75,30.5,39.5,10.64,2.28,3.12,,,,,,,,,,,,,,,,,,,,,,,,,1630182,1.0,18.0,18.0,1610612742,Arizona,1630182,Josh Green,2000-11-16 00:00:00,Arizona,Australia,2020,1,18
2020,1630204,Ashton,Hagans,Ashton Hagans,PG,73.5,6'1.50'',74.5,6'2.50'',193,80.0,6'8.00'',99.5,8'3.50'',4.1,9.0,9.0,29.5,36.5,10.82,2.5,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630204,Ashton Hagans,1999-07-08 00:00:00,Kentucky,USA,Undrafted,Undrafted,Undrafted
2020,1630221,Joshua,Hall,Joshua Hall,SF,78.0,6'6.00'',79.5,6'7.50'',196.6,83.0,6'11.00'',104.5,8'8.50'',7.6,8.75,9.5,31.5,37.5,12.16,2.62,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1630223,Jalen,Harris,Jalen Harris,SG,74.75,6'2.75'',76.2,6'4.25'',193.4,79.0,6'7.00'',97.5,8'1.50'',4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,,,,,,,,,,,,,,,,,,,,,,,,,1630223,2.0,29.0,59.0,1610612761,Nevada-Reno,,,,,,,,
2020,1630210,Markus,Howard,Markus Howard,PG,69.5,5'9.50'',71.0,5'11.00'',170.8,72.25,6'0.25'',91.5,7'7.50'',9.91,8.5,7.75,30.5,35.5,11.21,3.17,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630210,Markus Howard,1999-03-03 00:00:00,Marquette,USA,Undrafted,Undrafted,Undrafted
2020,1630190,Elijah,Hughes,Elijah Hughes,SF-SG,76.75,6'4.75'',78.5,6'6.50'',229,79.5,6'7.50'',101.5,8'5.50'',10.2,8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630190,2.0,9.0,39.0,1610612740,Syracuse,,,,,,,,
2020,1630198,Isaiah,Joe,Isaiah Joe,SG,75.0,6'3.00'',76.5,6'4.50'',170.4,79.5,6'7.50'',101.0,8'5.00'',4.7,8.25,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630198,2.0,19.0,49.0,1610612755,Arkansas,,,,,,,,
2020,1630222,Mason,Jones,Mason Jones,SG,75.75,6'3.75'',77.7,6'5.75'',207.2,79.0,6'7.00'',102.5,8'6.50'',8.9,8.75,8.5,24.0,31.0,10.6,2.49,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630222,Mason Jones,1998-07-21 00:00:00,Arkansas,USA,Undrafted,Undrafted,Undrafted
2020,1630233,Nathan,Knight,Nathan Knight,PF-C,80.0,6'8.00'',81.7,6'9.75'',235,86.0,7'2.00'',109.5,9'1.50'',8.2,9.0,9.5,23.0,31.5,11.56,2.96,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630233,Nathan Knight,1997-09-20 00:00:00,William & Mary,USA,Undrafted,Undrafted,Undrafted
2020,1630177,Theo,Maledon,Theo Maledon,PG,76.0,6'4.00'',77.0,6'5.00'',187.4,80.75,6'8.75'',100.5,8'4.50'',2.8,8.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630177,2.0,4.0,34.0,1610612755,ASVEL Basket (France),1630177,Theo Maledon,2001-06-12 00:00:00,Asvel,France,2020,2,34
2020,1630211,Karim,Mane,Karim Mane,PG-SG,77.0,6'5.00'',78.0,6'6.00'',196,83.0,6'11.00'',102.0,8'6.00'',3.73,8.5,9.75,31.0,36.0,11.52,2.64,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630211,Karim Mane,2000-05-16 00:00:00,,Senegal,Undrafted,Undrafted,Undrafted
2020,1630230,Naji,Marshall,Naji Marshall,SF,77.75,6'5.75'',79.0,6'7.00'',233.5,84.75,7'0.75'',102.5,8'6.50'',8.7,9.25,10.5,28.5,35.0,11.77,2.9,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630230,Naji Marshall,1998-01-24 00:00:00,Xavier,USA,Undrafted,Undrafted,Undrafted
2020,1630231,Kenyon,Martin Jr.,Kenyon Martin Jr.,SF-PF,78.0,6'6.00'',79.0,6'7.00'',213.2,79.25,6'7.25'',102.0,8'6.00'',5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,,,,,,,,,,,,,,,,,,,,,,,,,1630231,2.0,22.0,52.0,1610612758,IMG Academy,1630231,Kenyon Martin Jr.,2001-01-06 00:00:00,IMG Academy (FL),USA,2020,2,52
2020,1630219,Skylar,Mays,Skylar Mays,SG,75.0,6'3.00'',76.0,6'4.00'',204,78.0,6'6.00'',99.0,8'3.00'',7.4,8.0,9.75,29.0,37.5,10.65,2.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,1630219,2.0,20.0,50.0,1610612737,Louisiana State,1630219,Skylar Mays,1997-09-05 00:00:00,Louisiana State,USA,2020,2,50
2020,1630192,Zeke,Nnaji,Zeke Nnaji,PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86.0,7'2.00'',105.5,8'9.50'',5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2,,,,,,,,,,,,,,,,,,,,,,,,,1630192,1.0,22.0,22.0,1610612743,Arizona,1630192,Zeke Nnaji,2001-01-09 00:00:00,Arizona,USA,2020,1,22
2020,1629670,Jordan,Nwora,Jordan Nwora,SF-PF,77.75,6'5.75'',79.0,6'7.00'',223,82.25,6'10.25'',104.0,8'8.00'',11.68,8.5,9.25,29.0,35.0,11.29,2.66,3.43,,,,,,,,,,,,,,,,,,,,,,,,,1629670,2.0,15.0,45.0,1610612749,Louisville,1629670,Jordan Nwora,1998-09-09 00:00:00,Louisville,USA,2020,2,45
2020,1629617,Reggie,Perry,Reggie Perry,PF-C,80.25,6'8.25'',81.2,6'9.25'',249.6,84.25,7'0.25'',106.5,8'10.50'',8.4,9.25,11.0,30.0,33.5,11.26,2.57,3.25,,,,,,,,,,,,,,,,,,,,,,,,,1629617,2.0,27.0,57.0,1610612746,Mississippi State,1629617,Reggie Perry,2000-03-21 00:00:00,Changwon LG Sakers (Korea),USA,2020,2,57
2020,1629619,Myles,Powell,Myles Powell,PG-SG,72.5,6'0.50'',73.5,6'1.50'',194,79.0,6'7.00'',99.0,8'3.00'',15.8,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629619,Myles Powell,1997-07-07 00:00:00,Seton Hall,USA,Undrafted,Undrafted,Undrafted
2020,1630193,Immanuel,Quickley,Immanuel Quickley,SG,74.0,6'2.00'',75.0,6'3.00'',185.8,80.25,6'8.25'',99.0,8'3.00'',8.2,8.0,8.75,29.5,35.5,11.21,2.46,3.17,,,,,,,,,,,,,,,,,,,,,,,,,1630193,1.0,25.0,25.0,1610612760,Kentucky,1630193,Immanuel Quickley,1999-06-17 00:00:00,Kentucky,USA,2020,1,25
2020,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,SG,74.5,6'2.50'',75.7,6'3.75'',193.4,78.0,6'6.00'',100.5,8'4.50'',3.4,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630186,2.0,13.0,43.0,1610612758,Texas Tech,1630186,Jahmi'us Ramsey,2001-06-09 00:00:00,Texas Tech,USA,2020,2,43
2020,1630194,Paul,Reed Jr.,Paul Reed Jr.,PF,80.5,6'8.50'',81.2,6'9.25'',219.2,86.0,7'2.00'',109.5,9'1.50'',6.83,9.0,8.75,26.5,37.5,12.29,2.67,3.45,,,,,,,,,,,,,,,,,,,,,,,,,1630194,2.0,28.0,58.0,1610612755,DePaul,1630194,Paul Reed,1999-06-14 00:00:00,DePaul,USA,2020,2,58
